image,caption_1,caption_2,caption_3,caption_4,caption_5
2456615908_59cdac6605.jpg,A black dog carries a bird in its mouth as it jumps over a fence .,The black dog is jumping over a fence with a bird in its mouth .,A dog trying to jump a wire fence with something in his mouth .,a black dog jumping a wire fence with a dead bird in his mouth .,"A dog , holding a bird in its mouth , jumping a fence ."
2456907314_49bc4591c4.jpg,A man is using a long pole to push two boats apart .,A man is docking a boat,A man on a fishing boat pushing a wooden pole into the water .,A man on a boat is using a large stick to push another boat away .,A man standing on a boat is pulling another boat close by with a bamboo stick .
2457052334_b5a1d99048.jpg,Man helps another person reach the top of a rock they are climbing .,a man stands at the bottom of a rock face whist another man climbs up it .,A man climbing the face of a rock .,A boy with a red shirt climbs a large rock while a man with a red shirt helps him .,a person climbing a large rock with another person on the ground helping
2458006588_754c4aa09c.jpg,A black dog is standing on an iron girder that bridges the river .,A black and brown dog standing on a beam above water .,A dog on a girder with a river bank in the background .,A dog is standing on a metal beam alertly looking at something .,A black and brown dog is wearing a blue color and is standing over water .
2458033289_f0616879df.jpg,The man with a white beard and blue cap is standing in the doorway of a workshop .,A man in a hat standing in front of a tire shop .,A man standing in front of a garage .,The man at the used tire shop has a white beard .,A man with a beard stands in front of a used tires business .
2458269558_277012780d.jpg,Young child swinging on a swing .,A little boy swings at the playground .,a blonde boy in a white and orange t-shirt is playing on a swing .,A boy in a surfing shirt is swinging on a swing .,A child is smiling while being on a swing .
2458862292_466a920ee2.jpg,The man in the blue is posing for a picture next to his car .,a african american stands by his car .,A man stands next to a car .,"A man stands at the wheel of a classic american car , door and trunk open .",Man in blue shirt stands outside the car .
245895500_a4eb97af02.jpg,A man is wading in a river .,The man is standing in the river next to smoking grass .,Person fishing in river .,A man is fly fishing Alon in a stream .,Man fly fishing in a small river with steam in the background .
2460126267_0deea8b645.jpg,"An orange shirted boy looks to the side , as he faces the rainbow colored soccer ball on the chalk striped field .",A boy standing on a football field with a colored ball .,A little boy in orange kicking a soccer ball .,A little boy stands at a football field and prepares to kick a child 's play ball .,A young boy wearing an orange uniform stands on the field near a colorful ball .
2460134050_06de9f5c4a.jpg,A dog is running through a field .,The dog is running while looking up,A blurred image of a black and white dog running through the grass .,A large white and black dog is running very fast through the grass .,The black and white spotted dog is running outside .
2460159430_71ab1aacfa.jpg,"A dog running in long grass , a housing development behind it .",A tan dog is bounding through grass .,Two dogs running through tall grass .,a brown dog running through the tall grass .,A brown dog races through a field .
246041128_bedb09ed74.jpg,A girl with blonde hair and a black shirt .,A woman with thick curly blond hair sits outdoors at a table .,A woman who is wearing red lipstick and has curly hair sits at a table .,A woman sits at an outdoor cafe table with really big blond hair .,A woman with bright red lipstick and big blonde hair sitting at an outside cafe
2460477085_088e25f857.jpg,Three males are jumping on a trampoline outside .,A man and two small boys jump on a trampoline .,A man and two boys jump on a trampoline .,The man and two young boys jump on a trampoline .,A man and two boys are bouncing on a trampoline .
246055693_ccb69ac5c6.jpg,A dog jumps off the stairs .,A yellow dog jumping off of a porch .,A blond dog runs down a flight of stairs to the backyard .,A yellow dog is jumping across a grassy yard in front of a wooden deck .,A tan dog runs down a wooden staircase to the green grass .
2460797929_66446c13db.jpg,The boys in life jackets smile and laugh while riding in a boat .,A group of 6 boys are wearing yellow life vests and are on a make-shift raft .,A group of people on a boat .,Boys in life jackets on a watercraft .,Several young people in life jackets are sitting on something floating in water .
2460799229_ce45a1d940.jpg,Three boys in life jackets float on a raft .,Three boys wearing life jackets are on top of innertube in the water .,Three boys wearing yellow lifevests on a raft on the water .,asian boys play on a raft in a lake,The three boys who are wearing life jackets are looking into the water .
2460823604_7f6f786b1c.jpg,The boy in the green and yellow shirt has a glove on and is going towards the ball .,A boy chasing a baseball .,A little boy playing baseball goes for the ball on the ground .,A young boy dives to catch the ball during a baseball game .,A boy baseball player in a green and yellow jersey leaps for the ball .
246094557_e174a5914f.jpg,A girl trains her white dog with treats .,Little girl throwing food in the air for her white dog to catch .,A little girl plays fetch with a white dog .,A child throws something for a white dog to catch .,Girl gives treat to jumping dog .
2461372011_ebbf513766.jpg,A person hiking up a hill in the snow with a dog .,A person and a black dog are walking through the snow .,A person climbs up a snowy hill while their dog follows .,The hiker is walking up a snow covered hill with a black dog .,A person climbs a snowy hill while a black dog follows .
2461616306_3ee7ac1b4b.jpg,A boy is diving through the air into a swimming pool .,A boy jumps into a pool on a bright sunny day .,a boy jumps into the blue pool water .,The young boy is jumping into the pool on his belly .,A smiling child dives into a pool .
2461631708_decc5b8c87.jpg,Boys in orange life jackets sitting on raft in water,kids in orange life vests on sitting in a black raft,Young boys in orange life vests sit on a raft .,Five boys in life jackets sitting on floating device in a lake,Five boys are sitting on a grey raft in the lake .
2461990494_c5ece064cc.jpg,A man wearing a backpack looking to the side .,the man is wearing a backpack and sunglasses while walking through an outdoor market .,The man in the backpack looks to his left .,"A man , seen from the back , with his head turned to the side wearing a backpack",An adult male wearing a backpack walks and looks to the left .
2462153092_e3f4d8f6a2.jpg,Girl running through a field with a brown dog and a white dog .,A girl runs with dogs in a dry field .,A girl is running through a field with a brown dog and white dog running beside her .,A girl running outside with three dogs,A girl in purple pants running with two dogs .
246231741_882b45c4e1.jpg,Two German Sheppard dogs are fighting .,A German shepherd is showing its teeth as it growls at another German shepherd .,a dog wearing a yellow collar is bearing his teeth at another dog that is sitting by a tree .,A German shepherd barking at another German shepherd in a forest .,Two German sheperds snarling at each other .
2462702522_1b25654762.jpg,toddler dressed in blue and red holding blue and red ball,A little boy kneels and prepares to throw a basketball .,A little boy starts to toss a mini basketball .,A small boy lifts a red and blue ball .,a little boy throws a basketball .
2463067409_78188c584c.jpg,The grey dog is jumping through the grass with water in the background .,A large gray dog carrying a ball in its mouth runs across the grass towards the camera .,A large dog running on grass with a tennis ball in his mouth .,"A black dog , running on grass .",A dog runs through the grass towards the camera .
